time,F7,AF7,AF8,F8,MARKER
73086,-8.524664705501114e-05,-239.776309552748,-114.31214763273496,92.77034022115812,
73088,-7.861883936423262e-05,-213.72497244883078,-106.53057324275024,142.92209945709192,
73090,-6.724519770521926e-05,-184.1005283017479,-97.07198244841126,174.61798014442567,
73092,-5.489862742737113e-05,-149.30301867897012,-85.66262522772178,190.49877589313724,
73094,-4.596992006589689e-05,-100.30490227269803,-63.81224546879489,201.6095908761373,
73096,-4.3916096321837555e-05,-35.19832192027064,-27.41461837542618,205.03868215547053,
73098,-4.9924331306106544e-05,34.325035268313314,16.32611262391722,184.34202437064633,
73100,-6.230638723839566e-05,90.52229542297071,53.89480977822879,131.9596912060407,
73102,-7.691177740155846e-05,119.72536688815505,73.1520535458365,55.75180467091521,
73104,-8.848979602454039e-05,117.87823465247921,68.6985429707161,-33.76222299233633,
73106,-9.256575007259309e-05,93.32335800070014,46.80412340476299,-124.88201787355725,
73108,-8.716514737471338e-05,63.72425132764721,24.741063537473174,-196.2235638471179,
73110,-7.372285547819192e-05,42.82985608629275,18.034891509600158,-227.17494220333052,
73112,-5.6771921081137986e-05,27.850090412963638,25.920990449427705,-218.9768962467061,
73114,-4.244096923723062e-05,3.636288046699285,32.6989264317813,-189.99211903585635,
73116,-3.624644394279891e-05,-40.38839930959361,23.25200548722595,-150.84292665313464,
73118,-4.097116056047999e-05,-100.45806562846505,-5.764520608196257,-99.6968602789202,
73120,-5.5443697439200336e-05,-162.85813498367327,-46.8471138033739,-39.118028238690385,
73122,-7.474396798794048e-05,-212.21477624484987,-86.96286620215784,20.94114875602706,
73124,-9.184830484252674e-05,-237.39990386504428,-113.18117310692713,76.25844782672928,
73126,-0.00010017539337461853,-236.90375571063248,-120.4190789379498,127.36362894520778,
73128,-9.611378197447986e-05,-219.48223783452374,-115.02411901349907,166.93764401019808,
73130,-8.056154866043682e-05,-194.16664835008447,-106.04604443557498,185.77108447520422,
73132,-5.8829903075399314e-05,-159.209165826318,-93.02275305358324,190.06974059906253,
73134,-3.885386422954595e-05,-105.83003875296174,-67.22342875879063,194.85759873047354,
73136,-2.8301829095513075e-05,-33.00414327647388,-24.699855609308422,200.15661408949214,
73138,-3.1633566170177805e-05,45.9926078423545,26.506014605777082,190.0940954088602,
73140,-4.823415622397865e-05,111.32173667586851,71.37487795956613,154.70763615538593,
73142,-7.23977177390116e-05,147.13025406835266,95.91373890091499,96.90209530889345,
73144,-9.52625504608715e-05,147.63580056733235,93.05629996933487,21.08629458313556,
73146,-0.00010805204281271467,120.45391538511795,68.21172598641722,-66.34531953138723,
73148,-0.00010543921941358607,83.92262894466286,39.13456106687306,-146.65233467515165,
73150,-8.774624181628684e-05,53.991265088284464,23.433207775869157,-198.168264891945,
73152,-6.107678017498368e-05,31.30911219523807,23.816595557337585,-217.63235122318702,
73154,-3.5233636898549755e-05,4.656149463468388,28.688853581679872,-216.93075292947447,
73156,-2.0121746009572604e-05,-33.21098421751027,26.49080197647295,-200.31151022486353,
73158,-2.1953456352968575e-05,-76.88549983993956,15.649775491038156,-161.50070487742016,
73160,-4.070885154320738e-05,-113.41259954102435,2.818737417467723,-101.50289241990639,
73162,-6.988393808208126e-05,-130.59649633474805,-2.518918303306755,-31.525461649005937,
73164,-9.872148225166721e-05,-122.19127189489787,7.07561760187312,40.92021022983229,
73166,-0.0001161693381591198,-92.09768234537,30.559994448767135,112.06816179722169,
73168,-0.00011511252149959954,-53.82444225734352,56.19627407708792,170.20174052961875,
73170,-9.525947572853865e-05,-19.650129831328698,71.31090430806984,202.26185473888964,
73172,-6.351657623313916e-05,10.884776884744028,75.10778510809882,211.64540352643152,
73174,-3.160779647106387e-05,47.3891409965198,77.655692498849,212.07087966840143,
73176,-1.1750224941430223e-05,93.68625391946573,86.65057042737247,204.10865043875222,
73178,-1.1977914338891103e-05,140.70700109266568,99.47253540637327,174.26783610974206,
73180,-3.290297083660853e-05,173.32066901669447,106.99460811680807,116.27443515375596,
73182,-6.72151995832081e-05,179.93210062165156,100.30278915843438,37.16577337870015,
73184,-0.00010221277313726232,157.87533451381933,75.67103498934244,-54.958375467007784,
73186,-0.00012449727689728076,116.40489603690803,39.74476906343688,-151.15485103392254,
73188,-0.00012510017016380617,73.98053318921502,9.546205640490676,-231.69765213856505,
73190,-0.00010308002974948933,45.350711524805874,0.4583814240575421,-275.52872935010345,
73192,-6.615180513489239e-05,29.055748207182347,12.15491025461128,-281.13291139837315,
73194,-2.8005181046072326e-05,11.456405742556043,29.975170690289282,-262.42221976177666,
73196,-3.2350048457827703e-06,-16.773202672572253,39.98415682243524,-225.03570135983867,
73198,-1.7587975936144649e-06,-51.502024213973684,39.358486839955575,-162.93497297110858,
73200,-2.4855880069010294e-05,-80.16521362926792,34.59440748707071,-76.39785597834674,
73202,-6.440628020685195e-05,-90.44606914749207,35.59684920210256,24.159338261883608,
73204,-0.00010572376062519539,-76.13060606943168,50.017288480449665,130.8593457411187,
73206,-0.00013300341872320167,-41.92023177256829,76.1344658419603,237.48105627196745,
73208,-0.0001353653805903375,-3.1128128890659283,100.43212939795349,327.6907342122165,
73210,-0.00011118419349235888,25.60672270267453,107.81594316848235,382.6778021059016,
73212,-6.898457300027872e-05,42.5756612642776,95.44787182604695,400.8199260012723,
73214,-2.4456783700688185e-05,56.65817785884508,72.91881321411155,393.54886700733596,
73216,5.372007881505536e-06,73.07991556135578,49.78468597073011,363.1592361728246,
73218,8.647245342354099e-06,86.31228257185494,27.50243699513898,301.8255322142013,
73220,-1.661065034873612e-05,86.00426397240024,2.133617542968235,211.3391750377064,
73222,-6.147319206708961e-05,65.14324973866313,-30.587337271158553,106.66073236985171,
73224,-0.00010924001191802614,24.113872648249497,-71.71515728756074,1.0542263070776912,
73226,-0.00014165107309191204,-27.019997191336753,-114.52198351324698,-95.82444678021027,
73228,-0.00014586602616568415,-71.20179980321622,-144.18855086214086,-168.14691464902282,
73230,-0.00011954355723435248,-96.74431526282638,-148.94347694028525,-201.99544321281,
73232,-7.20143655267059e-05,-108.98390629814153,-133.0789586782488,-203.86589870617863,
73234,-2.0993667220850836e-05,-125.28272086084934,-114.6004637788431,-193.98175755972053,
73236,1.4016579612076944e-05,-157.63126730916645,-109.45068907130084,-180.6771267981895,
73238,1.9180286083003088e-05,-202.86562424928832,-120.7578206277417,-156.32673499829804,
73240,-8.212907366621972e-06,-247.38225203028878,-140.53090323148663,-116.00020822870367,
73242,-5.843236417123611e-05,-275.81921709798416,-155.62218189757027,-62.83947376496523,
73244,-0.00011274476018327325,-277.2881019554325,-153.67198153051876,2.804361021995484,
73246,-0.00015039887770519487,-251.0515570006533,-130.96205763566562,80.94416504556301,
73248,-0.00015655424661061747,-207.46506625402174,-96.05882047299644,159.1841647621072,
73250,-0.00012812456101176978,-158.12641483051237,-61.061443568471645,219.8691964990425,
73252,-7.523748226562232e-05,-104.63077515092756,-29.127799899018633,259.5843918180914,
73254,-1.764625877652438e-05,-41.75803803408562,4.854250778816514,285.0877000707294,
73256,2.2642988575349027e-05,28.549459041141674,42.01873355687644,291.62894747394654,
73258,2.9778050857002188e-05,91.49933146670598,73.1619329757949,263.25165590169973,
73260,2.901326675828239e-07,127.88546692997353,84.42899167191293,194.58136398788244,
73262,-5.529972687193913e-05,124.95815585005487,65.59218158297628,96.56998711685472,
73264,-0.0001162181098375991,82.23929747643434,15.604159507972753,-17.030946224456276,
73266,-0.00015920017579576618,13.849074940602165,-52.96374039591184,-131.81597139696518,
73268,-0.00016737601901608906,-55.78749506121738,-115.80426119342428,-224.68607389421086,
73270,-0.0001368882557031474,-106.77716985372624,-151.21880990335205,-274.3722978769274,
73272,-7.864697379940734e-05,-137.7284841756724,-155.99798232066522,-282.0618291609638,
73274,-1.444445338118455e-05,-162.16477089134975,-144.63822944565476,-265.85065707337924,
73276,3.11937601417584e-05,-191.4308128139491,-133.62094598181034,-235.17237739338827,
73278,4.037550757156706e-05,-224.36997585573442,-129.62581669717542,-185.98610663647068,
73280,8.84913757497742e-06,-251.09993438013186,-129.7798580387021,-118.34291778650751,
73282,-5.2091284106232e-05,-260.7274753259353,-126.32055031508897,-40.686257385844904,
73284,-0.00011963756135132203,-246.7760092295772,-111.63587552975271,41.90591467047055,
73286,-0.00016800338098148818,-212.24111136569599,-85.56431938852708,126.00161785475936,
73288,-0.0001782712508643101,-170.0182468418294,-58.65615222911265,197.62371838726088,
73290,-0.0001457900364450308,-132.5775596126704,-43.06917672057433,239.85915216342542,
73292,-8.223197203658354e-05,-100.31671333460653,-39.7875365940676,252.56311656063136,
73294,-1.1416552726753961e-05,-64.59759760335433,-39.231788485267224,247.98595575207347,
73296,3.961105325594895e-05,-22.09322560460746,-33.99489369243314,228.03763311751962,
73298,5.0906470188404504e-05,18.452868438863945,-26.449056885411018,182.79849580783136,
73300,1.7414358606831668e-05,43.01365298830025,-24.93407822671158,110.26821658082115,
73302,-4.88214263168819e-05,41.46137496828024,-37.37138122840193,20.748766957864504,
73304,-0.00012297640434022776,12.425489607631278,-66.72438487210607,-76.48811961084449,
73306,-0.00017675047242643216,-34.07277867721368,-106.05610067476816,-173.45336695004195,
73308,-0.00018917236280958013,-79.4416057475641,-138.51169813965237,-252.67330617011189,
73310,-0.0001547782791382978,-109.41806875888454,-149.22977468740436,-295.55383088383473,
73312,-8.597634404893911e-05,-126.4802405552044,-139.31425876629328,-302.478323450993,
73314,-8.587910598359389e-06,-145.59468700341492,-124.31973216102554,-288.4615649306654,
73316,4.783803140249737e-05,-177.35265406420052,-118.97560186944891,-259.6515332199313,
73318,6.13049760223797e-05,-218.39321242834808,-126.5156475216308,-210.2058326997362,
73320,2.593699106162288e-05,-255.96612387559566,-140.0709534073873,-140.2540675596099,
73322,-4.5501615855474274e-05,-276.17183564774115,-148.08180270413948,-59.256958107417454,
73324,-0.00012620247818644317,-269.63944053788174,-139.6549748198206,27.234463813450994,
73326,-0.00018537585431488174,-236.75760873323765,-112.00659413718667,116.79268614180893,
73328,-0.0002000032649925765,-188.42314670169748,-73.99132089432041,197.61527754744728,
73330,-0.00016379345563326378,-136.2551909001303,-37.506778677441204,254.68656174869525,
73332,-8.985798830169992e-05,-81.56643075263838,-5.30927049068281,287.67671458463224,
73334,-5.980482591403248e-06,-18.782830941084782,28.051779789264586,305.43175611659336,
73336,5.581896558818196e-05,50.42795951343365,63.855936735591925,303.56121519503535,
73338,7.15049573680381e-05,111.43922490575015,92.8825415065328,264.91776053225374,
73340,3.436838347983382e-05,145.1795527205797,101.2479029612794,182.32954097773674,
73342,-4.214158191689857e-05,139.13378818134942,78.87083009226212,65.66004113766044,
73344,-0.00012927961209026903,93.25768983534367,25.147245047618362,-70.55759394720468,
73346,-0.00019380780342011884,22.290096673519713,-46.641745086559055,-208.77915934298125,
73348,-0.00021068054548049122,-48.7039428685024,-111.41861330328035,-320.94078041382346,
73350,-0.00017276882598708131,-99.43722766220343,-146.9714401686815,-380.5084103693254,
73352,-9.384887106972606e-05,-128.62676125825112,-150.1267157661226,-385.12441844991145,
73354,-3.6121516642656244e-06,-150.51844962715774,-136.08509055292265,-352.7237793659172,
73356,6.350056217903108e-05,-177.67482571543616,-122.56092351171756,-296.45633421058676,
73358,8.144206017993941e-05,-210.30832895963607,-117.61781771508642,-218.86515817182755,
73360,4.266210255444763e-05,-239.58808481025574,-119.42054195434251,-127.27837904583284,
73362,-3.874729415439007e-05,-254.92050794321898,-120.45606951499705,-35.61947112924794,
73364,-0.0001321659063268424,-249.14141643153584,-112.35763834143992,49.16165774640471,
73366,-0.00020196725897452208,-223.6447428047145,-93.32276744156927,125.7719506147114,
73368,-0.00022111287090076696,-189.20768407194316,-71.82794882796648,185.24282906092452,
73370,-0.0001816304550722029,-156.30022098555708,-58.20008995956189,216.38768034045452,
73372,-9.791559883201074e-05,-124.13449752468172,-52.53145983125084,223.28799863923908,
73374,-1.4977725440859025e-06,-84.22026490299008,-45.75860603088917,219.55537851175524,
73376,7.083052824706612e-05,-34.80750803443553,-32.41191392620927,205.6000950430473,
73378,9.105190541325046e-05,12.810669240406497,-17.678785537439417,168.41395429173053,
73380,5.077201088574949e-05,41.986131517883635,-12.616531843457086,103.15646960689155,
73382,-3.5322890542334664e-05,40.906349933435195,-26.707250520101685,18.958055600401007,
73384,-0.00013481543748681402,8.15947140618239,-62.60024565366497,-74.1344653763202,
73386,-0.00020976906623407422,-44.50415187683443,-111.0917118225765,-166.3372552004742,
73388,-0.00023120157525315305,-95.48347587453104,-151.70529718279047,-238.9004695746043,
73390,-0.00019029705172525922,-127.13200421506987,-165.6462875023501,-273.72656615119354,
73392,-0.00010201853731775927,-139.1514691224583,-150.88308245905728,-273.7040992958079,
73394,3.522838514081843e-07,-145.081009868895,-121.46361888117647,-257.39240699690913,
73396,7.775937573830302e-05,-155.78347264741979,-92.62401646768907,-233.85022297716026,
73398,0.00010027198016331762,-169.8576209713194,-70.07991042206542,-198.05950882222706,
73400,5.8653990837629564e-05,-177.92299871848545,-51.055446904613234,-148.42527938361036,1
73402,-3.186932690689159e-05,-170.34087258962154,-29.043250367553178,-90.80456875786628,
73404,-0.0001371774020199287,-142.104406173363,1.787671845750456,-26.585024026778637,
73406,-0.0002171216263677056,-97.09063098353286,40.29170541940208,45.262074824710126,
73408,-0.0002408407237771477,-47.908288330935825,75.84702954077686,114.96391916068502,
73410,-0.00019868028438807056,-5.597167622253423,97.5230712991645,168.0694862589699,
73412,-0.00010611220768997132,31.401150677268774,106.227527242672,203.85919775896917,
73414,1.931766415254075e-06,73.34200686709629,113.14974283621702,230.60833410683105,
73416,8.42400989588719e-05,124.1045792118317,126.19563061092965,243.7961660610392,
73418,0.00010904126526076899,174.09509773644612,141.95726117182625,226.61303439453357,
73420,6.626538264961049e-05,207.2144875780511,149.67683219093823,171.94577875705073,
73422,-2.8385241801504912e-05,210.71132729388887,138.37168813259103,88.25571771951896,
73424,-0.0001391973147298748,180.94259088086739,102.45186856122656,-13.63201819924441,
73426,-0.00022392836295918685,126.79878510951558,47.69245066394626,-121.9412859977042,
73428,-0.0002499187169533009,67.37836795123012,-8.03646147444718,-214.86960944458244,
73430,-0.0002066863820636982,19.263066166356694,-46.415488521940574,-270.2655392176594,
73432,-0.00011014678322989418,-16.115876252712447,-62.991705070294984,-286.16560500156,
73434,3.2371887852038423e-06,-48.968826215983036,-66.7768580536245,-276.1587844910346,
73436,9.022693771241488e-05,-85.49401113156758,-66.74092459783367,-245.42319033181425,
73438,0.00011729905300469635,-119.66327638140919,-63.076593665923276,-187.48287092478486,
73440,7.356377905496403e-05,-138.8995304348129,-50.03353490373668,-102.5723662021783,
73442,-2.4868249215864762e-05,-132.8361544196208,-21.72958506271973,-1.6962649728036405,
73444,-0.00014081841155365066,-98.65510468116167,23.397503131452936,106.08305049597503,
73446,-0.00023008919535732683,-45.036170656662634,77.22954184175866,212.97928761679955,
